run,frame_id,elapsed_s,timestamp_ns,image,label,confidence,supported,class_and_score_pass,bounds,tracking
NaVi-collect-20260919-022341-193-a2b8792d,613,125.832,357222535240502,images/613.png,bench,0.4765625,False,False,"[0, 0.140625, 0.32291666, 0.6953125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,633,129.842,357226547189235,images/633.png,car,0.38671875,True,False,"[0, 0.4375, 0.9895833, 0.98125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,641,131.444,357228151778959,images/641.png,snowboard,0.36328125,False,False,"[0.21875, 0.3546875, 0.5541667, 0.5125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,643,131.86,357228553102349,images/643.png,umbrella,0.453125,False,False,"[0, 0.1703125, 0.925, 0.9796875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,645,132.26,357228954789088,images/645.png,bench,0.59375,False,False,"[0.06458333, 0.4140625, 0.31041667, 0.5984375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,647,132.649,357229355821826,images/647.png,bench,0.65625,False,False,"[0.027083334, 0.4578125, 0.32083333, 0.690625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,647,132.649,357229355821826,images/647.png,car,0.36328125,True,False,"[0.43958333, 0.2578125, 0.5229167, 0.3234375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,648,132.86,357229556551946,images/648.png,bench,0.5,False,False,"[0.004166667, 0.478125, 0.31458333, 0.7390625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,648,132.86,357229556551946,images/648.png,car,0.453125,True,False,"[0.2375, 0.246875, 0.46458334, 0.4015625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,648,132.86,357229556551946,images/648.png,car,0.40625,True,False,"[0.43958333, 0.2890625, 0.54375, 0.365625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,649,133.05,357229757019590,images/649.png,bench,0.5,False,False,"[0.008333334, 0.521875, 0.325, 0.8328125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,649,133.05,357229757019590,images/649.png,car,0.4296875,True,False,"[0.46666667, 0.328125, 0.55833334, 0.3953125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,649,133.05,357229757019590,images/649.png,bench,0.38671875,False,False,"[0.008333334, 0.1671875, 0.95208335, 0.946875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,652,133.676,357230358411552,images/652.png,car,0.36328125,True,False,"[0.33125, 0.3109375, 0.44791666, 0.4203125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,653,133.867,357230559026525,images/653.png,car,0.36328125,True,False,"[0.44166666, 0.2859375, 0.53541666, 0.3484375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,655,134.263,357230960781691,images/655.png,car,0.4296875,True,False,"[0.3625, 0.325, 0.45833334, 0.3890625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,655,134.263,357230960781691,images/655.png,car,0.36328125,True,False,"[0, 0.2734375, 0.16041666, 0.3984375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,658,134.864,357231562629924,images/658.png,umbrella,0.4296875,False,False,"[0, 0.5140625, 0.67291665, 0.90625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,662,135.677,357232365150389,images/662.png,truck,0.36328125,True,False,"[0.25625, 0.2578125, 0.35416666, 0.428125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,669,137.07,357233770028892,images/669.png,fire hydrant,0.4765625,False,False,"[0.50208336, 0.2375, 0.57916665, 0.3921875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,685,140.274,357236979854802,images/685.png,person,0.36328125,True,False,"[0.43333334, 0, 1, 0.878125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,690,141.286,357237983308185,images/690.png,bench,0.36328125,False,False,"[0.008333334, 0.1203125, 0.325, 0.5421875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,692,141.695,357238384453123,images/692.png,bench,0.4296875,False,False,"[0.010416667, 0.25625, 0.27708334, 0.5734375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,703,143.892,357240589880327,images/703.png,umbrella,0.5703125,False,False,"[0, 0.2234375, 0.9604167, 1]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,710,145.296,357241994449826,images/710.png,cat,0.36328125,False,False,"[0.43541667, 0.0109375, 1, 0.9453125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,716,146.494,357243201683680,images/716.png,bench,0.40625,False,False,"[0.27291667, 0.3921875, 0.3875, 0.5171875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,719,147.108,357243802391867,images/719.png,bench,0.546875,False,False,"[0.18541667, 0.371875, 0.33958334, 0.490625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,720,147.342,357244035644970,images/720.png,bench,0.5,False,False,"[0.17916666, 0.3484375, 0.34375, 0.4859375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,723,147.975,357244669245446,images/723.png,bench,0.38671875,False,False,"[0.114583336, 0.3171875, 0.3125, 0.4578125]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,727,148.824,357245502755751,images/727.png,car,0.40625,True,False,"[0.5416667, 0.1734375, 0.60833335, 0.2671875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,728,149.033,357245735912458,images/728.png,bench,0.36328125,False,False,"[0, 0.3921875, 0.31041667, 0.659375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,729,149.276,357245969038282,images/729.png,bench,0.5234375,False,False,"[0.0020833334, 0.3375, 0.28333333, 0.7359375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,730,149.495,357246202412474,images/730.png,bench,0.6796875,False,False,"[0.09583333, 0.4078125, 0.325, 0.659375]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,732,149.896,357246606959770,images/732.png,bench,0.61328125,False,False,"[0, 0.48125, 0.2875, 0.9140625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,732,149.896,357246606959770,images/732.png,car,0.36328125,True,False,"[0.5541667, 0.3140625, 0.62708336, 0.390625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,733,150.111,357246807049130,images/733.png,bench,0.5703125,False,False,"[0, 0.4125, 0.24166666, 0.90625]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,733,150.111,357246807049130,images/733.png,bench,0.40625,False,False,"[0.0020833334, 0.3515625, 0.24791667, 0.5796875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,734,150.335,357247040219250,images/734.png,bench,0.40625,False,False,"[0, 0.465625, 0.18125, 0.821875]",TRACKING
NaVi-collect-20260919-022341-193-a2b8792d,736,150.746,357247440344251,images/736.png,bench,0.4765625,False,False,"[0, 0.521875, 0.20625, 0.8390625]",TRACKING
